t,x_ref,y_ref,x_real,y_real,z_real,ex,ey,e_pos
0.37,0.011099999999999999,0.0,-0.016169006798931948,-0.0014811553416267935,0.30953527600761477,0.027269006798931947,0.0014811553416267935,0.027309202715316064
0.372,0.01116,0.0,-0.01627107096034913,-0.0014843635924286327,0.3095301984470796,0.02743107096034913,0.0014843635924286327,0.027471202909705957
0.374,0.011219999999999999,0.0,-0.016372808289149846,-0.0014872939573667648,0.3095314759015722,0.027592808289149846,0.0014872939573667648,0.02763286290990125
0.376,0.01128,0.0,-0.016474175456209144,-0.0014900581859116106,0.30953933804868533,0.027754175456209146,0.0014900581859116106,0.027794145582324424
0.378,0.01134,0.0,-0.016575111910277027,-0.001492763506337626,0.3095539702086149,0.027915111910277027,0.001492763506337626,0.027954996259150953
0.38,0.0114,0.0,-0.01667555168827546,-0.0014954971307973273,0.30957547194038615,0.02807555168827546,0.0014954971307973273,0.028115353710548446
0.382,0.01146,0.0,-0.016775426432222525,-0.0014983282899500067,0.3096038768164762,0.028235426432222523,0.0014983282899500067,0.028275153288247878
0.384,0.011519999999999999,0.0,-0.016874667605445665,-0.0015013104025788989,0.309639168622182,0.028394667605445664,0.0015013104025788989,0.028434329275519005
0.386,0.01158,0.0,-0.016973208062355083,-0.0015044832012992137,0.3096812943087442,0.028553208062355083,0.0015044832012992137,0.028592816586603197
0.388,0.01164,0.0,-0.017070983978004394,-0.001507885614233596,0.30973017478281956,0.028710983978004395,0.001507885614233596,0.028750553386166982
0.39,0.0117,0.0,-0.017167935779540223,-0.001511563103892774,0.30978571531509297,0.02886793577954022,0.001511563103892774,0.02890748240834384
0.392,0.01176,0.0,-0.017264002626002393,-0.0015155050329615216,0.3098478172747069,0.029024002626002392,0.0015155050329615216,0.02906354217811596
0.394,0.01182,0.0,-0.01735912743077918,-0.0015196976190190018,0.30991637008480705,0.029179127430779182,0.0015196976190190018,0.02921867482407274
0.396,0.01188,0.0,-0.01745325530705629,-0.001524101223909909,0.30999124736468403,0.029333255307056293,0.001524101223909909,0.02937282334828693
0.398,0.011940000000000001,0.0,-0.017546336628295685,-0.0015286878649195038,0.31007230190772456,0.029486336628295688,0.0015286878649195038,0.029525936637904038
0.4,0.012,0.0,-0.017638325316337525,-0.0015334373840048803,0.3101593605339365,0.029638325316337526,0.0015334373840048803,0.029677967547790694
0.402,0.01206,0.0,-0.017729178141873775,-0.0015383287702342297,0.3102522541167024,0.029789178141873776,0.0015383287702342297,0.029828871748251235
0.404,0.01212,0.0,-0.01781885666365458,-0.0015433671044164238,0.31035083592229074,0.029938856663654582,0.0015433671044164238,0.02997861104764277
0.406,0.01218,0.0,-0.017907325130521606,-0.0015485515261528895,0.31045497875821143,0.030087325130521606,0.0015485515261528895,0.030127149638471733
0.40800000000000003,0.012240000000000001,0.0,-0.017994549963937876,-0.0015538716466294048,0.3105645591019322,0.030234549963937877,0.0015538716466294048,0.03027445339912935
0.41000000000000003,0.0123,0.0,-0.018080500011450996,-0.001559315008215774,0.3106794557980364,0.030380500011450998,0.001559315008215774,0.03042049053254436
0.41200000000000003,0.012360000000000001,0.0,-0.018165146314108236,-0.001564867368205311,0.3107995501271261,0.030525146314108235,0.001564867368205311,0.030565231348343977
0.41400000000000003,0.01242,0.0,-0.018248461894362026,-0.0015705129399760358,0.31092472579659236,0.030668461894362026,0.0015705129399760358,0.030708648063054938
0.41600000000000004,0.01248,0.0,-0.018330421563789074,-0.001576234598430088,0.3110548688749409,0.030810421563789075,0.001576234598430088,0.030850714618103858
0.418,0.012539999999999999,0.0,-0.018411001749675124,-0.0015820140554595108,0.3111898676864528,0.030951001749675123,0.0015820140554595108,0.03099140651503355
0.42,0.012599999999999998,0.0,-0.018490180339349398,-0.0015878320102560497,0.3113296126791021,0.031090180339349398,0.0015878320102560497,0.03113070066712379
0.422,0.01266,0.0,-0.018567936541060794,-0.001593668278502165,0.31147399627562466,0.03122793654106079,0.001593668278502165,0.031268575266462394
0.424,0.012719999999999999,0.0,-0.01864425076015101,-0.001599501903826364,0.31162291271526027,0.03136425076015101,0.001599501903826364,0.03140500966543359
0.426,0.01278,0.0,-0.01871910448928252,-0.001605311254358044,0.3117762578918313,0.03149910448928252,0.001605311254358044,0.03153998427155769
0.428,0.012839999999999999,0.0,-0.018792480211509612,-0.0016110741067582564,0.31193392919237234,0.03163248021150961,0.0016110741067582564,0.031673480454617146
0.43,0.0129,0.0,-0.018864361315029714,-0.0016167677197187066,0.312095825339395,0.031764361315029715,0.0016167677197187066,0.03180548046502805
0.432,0.01296,0.0,-0.01893473201851337,-0.0016223688985997963,0.3122618462389963,0.031894732018513366,0.0016223688985997963,0.03193596736245711
0.434,0.013019999999999999,0.0,-0.0190035773059794,-0.0016278540526093526,0.3124318928363413,0.0320235773059794,0.0016278540526093526,0.032064924953734655
0.436,0.01308,0.0,-0.019070882870253485,-0.0016331992456983294,0.31260586697953185,0.032150882870253486,0.0016331992456983294,0.03219233773917186
0.438,0.013139999999999999,0.0,-0.01913663506412104,-0.0016383802421610313,0.3127836712924728,0.03227663506412104,0.0016383802421610313,0.032318190866450915
0.44,0.0132,0.0,-0.01920082085835673,-0.0016433725477692843,0.31296520905704983,0.03240082085835673,0.0016433725477692843,0.03244247009131836
0.442,0.01326,0.0,-0.019263427805882277,-0.0016481514471374447,0.3131503841047052,0.03252342780588228,0.0016481514471374447,0.032565161744372434
0.444,0.01332,0.0,-0.01932444401137032,-0.001652692037903993,0.3133391007173319,0.03264444401137032,0.001652692037903993,0.03268625270329475
0.446,0.01338,0.0,-0.019383858105674407,-0.0016569692622222004,0.31353126353728655,0.03276385810567441,0.0016569692622222004,0.03280573036993256
0.448,0.01344,0.0,-0.01944165922452362,-0.0016609579359740507,0.3137267774862352,0.032881659224523616,0.0016609579359740507,0.032923582651691694
0.45,0.0135,0.0,-0.01949781441015319,-0.00166435568102102,0.31392555144438755,0.03299781441015319,0.00166435568102102,0.03303976143497196
0.452,0.01356,0.0,-0.019552211948238273,-0.0016671469546646054,0.3141266264823193,0.03311221194823827,0.0016671469546646054,0.03315415447682991
0.454,0.01362,0.0,-0.019604763170974825,-0.001669311216763373,0.31432917401734123,0.03322476317097482,0.001669311216763373,0.03326667232690665
0.456,0.01368,0.0,-0.019655397943600165,-0.0016708244629536407,0.31453247383812116,0.033335397943600166,0.0016708244629536407,0.03337724390125983
0.458,0.01374,0.0,-0.01970406114050461,-0.0016716603968076366,0.31473589671789903,0.03344406114050461,0.0016716603968076366,0.03348581302659479
0.46,0.0138,0.0,-0.01975070988464362,-0.0016717913269772525,0.3149388905861797,0.03355070988464362,0.0016717913269772525,0.03359233573308768
0.462,0.01386,0.0,-0.01979531137652615,-0.0016711888544809254,0.3151409694642129,0.03365531137652615,0.0016711888544809254,0.03369677812548659
0.464,0.01392,0.0,-0.019837841179286744,-0.0016698243994918613,0.3153417045506272,0.03375784117928674,0.0016698243994918613,0.033799114701587765
0.466,0.013980000000000001,0.0,-0.019878281857166797,-0.0016676696050479136,0.31554071698299524,0.0338582818571668,0.0016676696050479136,0.0338993270173753
0.468,0.01404,0.0,-0.01991662188835664,-0.0016646966460877575,0.31573767190856183,0.033956621888356645,0.0016646966460877575,0.03399740262126384
0.47000000000000003,0.0141,0.0,-0.01995285479127812,-0.0016608784654101776,0.3159322735802675,0.03405285479127812,0.0016608784654101776,0.03409333419765126
0.47200000000000003,0.01416,0.0,-0.019986978417308246,-0.0016561889530114777,0.3161242612582104,0.034146978417308245,0.0016561889530114777,0.034187118873637075
0.47400000000000003,0.01422,0.0,-0.020018994373643698,-0.0016506030813703515,0.3163134057461535,0.034238994373643694,0.0016506030813703515,0.034278757653255665
0.47600000000000003,0.014280000000000001,0.0,-0.020048907548236235,-0.0016440970063104053,0.3164995064309314,0.03432890754823624,0.0016440970063104053,0.034368254951648476
0.47800000000000004,0.01434,0.0,-0.02007672571506595,-0.0016366481408444907,0.3166823887222044,0.03441672571506595,0.0016366481408444907,0.034455618207819345
0.48,0.0144,0.0,-0.020102493829506792,-0.0016282165025638135,0.3168619427468038,0.03450249382950679,0.0016282165025638135,0.034540891265779104
0.482,0.014459999999999999,0.0,-0.020126261175977555,-0.001618761756246154,0.31703807678140694,0.03458626117597755,0.001618761756246154,0.03462412239691307
0.484,0.014519999999999998,0.0,-0.020148074515307368,-0.0016082468794681457,0.3172107081601241,0.034668074515307366,0.0016082468794681457,0.03470535763573433
0.486,0.01458,0.0,-0.020167978544431264,-0.0015966379958225795,0.31737976404306706,0.03474797854443126,0.0015966379958225795,0.03478464123451555
0.488,0.014639999999999999,0.0,-0.020186016263958908,-0.0015839042217519021,0.3175451818342827,0.034826016263958905,0.0015839042217519021,0.034862016026059275
0.49,0.0147,0.0,-0.020202229271399738,-0.0015700175258535408,0.3177069093315069,0.034902229271399736,0.0015700175258535408,0.034937523712261574
0.492,0.014759999999999999,0.0,-0.0202166579943063,-0.001554952599445537,0.31786490467232065,0.0349766579943063,0.001554952599445537,0.035011205092615606
0.494,0.01482,0.0,-0.02022934187480541,-0.0015386867371896748,0.318019136127303,0.035049341874805406,0.0015386867371896748,0.03508310024402335
0.496,0.014879999999999999,0.0,-0.02024030770084718,-0.0015212060148913627,0.3181695677212809,0.03512030770084718,0.0015212060148913627,0.03515323713034018
0.498,0.01494,0.0,-0.020249564175474306,-0.0015025083337530097,0.31831615430898325,0.03518956417547431,0.0015025083337530097,0.035221626284895224
0.5,0.015,0.0,-0.020257123658092943,-0.0014825920987699003,0.3184588696843477,0.03525712365809294,0.0014825920987699003,0.03528828202071322
0.502,0.015059999999999999,0.0,-0.020263001479031026,-0.0014614563563164974,0.3185977037317586,0.03532300147903102,0.0014614563563164974,0.03535322175091042
0.504,0.01512,0.0,-0.02026721539638245,-0.0014391008947797588,0.3187326600984534,0.03538721539638245,0.0014391008947797588,0.03541646544893099
0.506,0.015179999999999999,0.0,-0.020269785162126984,-0.001415526316548282,0.3188637542702187,0.03544978516212698,0.001415526316548282,0.035478035216085446
0.508,0.01524,0.0,-0.020270732172518874,-0.0013907340877533478,0.3189910119611869,0.03551073217251888,0.0013907340877533478,0.035537954931751575
0.51,0.0153,0.0,-0.020270079183771404,-0.0013647265706996368,0.3191144677501595,0.035570079183771405,0.0013647265706996368,0.035596249967553346
0.512,0.01536,0.0,-0.020267850078616985,-0.0013375070428089148,0.3192341639121607,0.035627850078616984,0.0013375070428089148,0.03565294695132468
0.514,0.01542,0.0,-0.02026406967275875,-0.0013090797050461114,0.31935014940619394,0.03568406967275875,0.0013090797050461114,0.03570807357005506
0.516,0.01548,0.0,-0.020258763552825788,-0.00127944968214125,0.3194624789894182,0.03573876355282579,0.00127944968214125,0.03576165840357408
0.518,0.01554,0.0,-0.02025195793940717,-0.0012486230164153174,0.31957121243493053,0.03579195793940717,0.0012486230164153174,0.03581373078266789
0.52,0.0156,0.0,-0.020243679570226072,-0.0012166066566276419,0.31967641383559753,0.03584367957022607,0.0012166066566276419,0.03586432066678515
0.522,0.01566,0.0,-0.02023395559964169,-0.0011834084429596086,0.31977815098034595,0.03589395559964169,0.0011834084429596086,0.035913458537600036
0.524,0.01572,0.0,-0.020222813511521862,-0.0011490370890140827,0.3198764947923181,0.035942813511521864,0.0011490370890140827,0.035961175305542624
0.526,0.01578,0.0,-0.020210281043179807,-0.0011135021615261314,0.3199715188205623,0.035990281043179806,0.0011135021615261314,0.03600750222704695
0.528,0.01584,0.0,-0.020196386118564093,-0.0010768140583367045,0.3200632987786431,0.03603638611856409,0.0010768140583367045,0.03605247083075542
0.53,0.0159,0.0,-0.020181156789270054,-0.0010389839850677807,0.3201519121248575,0.036081156789270055,0.0010389839850677807,0.03609611285129073
0.532,0.015960000000000002,0.0,-0.020164621182231172,-0.0010000239308482354,0.32023743767973,0.03612462118223117,0.0010000239308482354,0.036138460169492195
0.534,0.01602,0.0,-0.02014680745317247,-0.0009599466433690097,0.32031995527721485,0.03616680745317247,0.0009599466433690097,0.036179544758232755
0.536,0.01608,0.0,-0.02012774374508049,-0.0009187656034900181,0.32039954544661076,0.03620774374508049,0.0009187656034900181,0.036219398633102286
0.538,0.01614,0.0,-0.02010745815107838,-0.0008764949995764722,0.32047628912263754,0.03624745815107838,0.0008764949995764722,0.03625805380737446
0.54,0.0162,0.0,-0.02008597868119909,-0.0008331497017065113,0.3205502673814691,0.036285978681199094,0.0008331497017065113,0.036295542250776316
0.542,0.01626,0.0,-0.020063212570383647,-0.0007890395630198136,0.32062073474832986,0.03632321257038365,0.0007890395630198136,0.0363317816087415
0.544,0.01632,0.0,-0.02003909889581854,-0.0007442488409108039,0.32068729673339186,0.03635909889581854,0.0007442488409108039,0.03636671526070384
0.546,0.016380000000000002,0.0,-0.02001359682986656,-0.000698864875224898,0.32074964906605125,0.036393596829866565,0.000698864875224898,0.03640030634937977
0.548,0.01644,0.0,-0.019986703671449384,-0.000652956381878424,0.3208075462158204,0.03642670367144939,0.000652956381878424,0.03643255539217939
0.55,0.0165,0.0,-0.01995851937909094,-0.0006064820438894169,0.3208606730774394,0.03645851937909094,0.0006064820438894169,0.03646356339944178
0.552,0.016560000000000002,0.0,-0.019929118085358726,-0.0005593738250099295,0.320908890185806,0.03648911808535873,0.0005593738250099295,0.0364934054004742
0.554,0.01662,0.0,-0.0198986931696888,-0.0005115995906440836,0.32095230158451216,0.036518693169688796,0.0005115995906440836,0.036522276557780765
0.556,0.01668,0.0,-0.01986739030511592,-0.0004631367651949895,0.3209909701570143,0.03654739030511592,0.0004631367651949895,0.03655032467404026
0.558,0.01674,0.0,-0.019835131411789178,-0.0004139400878221826,0.3210246922317367,0.03657513141178918,0.0004139400878221826,0.036577473726133056
0.56,0.016800000000000002,0.0,-0.01980187175241122,-0.00036403090527808665,0.3210531102585529,0.036601871752411225,0.00036403090527808665,0.03660368197709018
0.562,0.01686,0.0,-0.019767579845887496,-0.00031343022342179795,0.32107593976154997,0.03662757984588749,0.00031343022342179795,0.03662892086687537
0.5640000000000001,0.01692,0.0,-0.01973223482485453,-0.0002621586875786761,0.32109295725162884,0.03665223482485453,0.0002621586875786761,0.03665317237066598
0.5660000000000001,0.016980000000000002,0.0,-0.01969582437202481,-0.0002102365578335145,0.32110399059063616,0.03667582437202481,0.0002102365578335145,0.03667642693581067
0.5680000000000001,0.01704,0.0,-0.019658322105280054,-0.0001577273407954696,0.3211090414868526,0.036698322105280054,0.0001577273407954696,0.03669866105536987
0.5700000000000001,0.0171,0.0,-0.019619696676232277,-0.00010470658784964454,0.32110816603781844,0.036719696676232275,0.00010470658784964454,0.036719845961877925
0.5720000000000001,0.01716,0.0,-0.019579916880353668,-5.12483243419033e-05,0.32110142755985677,0.03673991688035367,5.12483243419033e-05,0.03673995262335057
0.5740000000000001,0.017220000000000003,0.0,-0.019538952039834936,2.5751655554510366e-06,0.3210888965750229,0.03675895203983494,-2.5751655554510366e-06,0.03675895213003715
0.5760000000000001,0.01728,0.0,-0.01949677381805801,5.669673502123872e-05,0.321070640999653,0.03677677381805801,-5.669673502123872e-05,0.03677681752115535
0.578,0.017339999999999998,0.0,-0.01945338105240537,0.00011110511275656013,0.321046576702307,0.03679338105240537,-0.00011110511275656013,0.03679354880428882
0.58,0.0174,0.0,-0.01940877878467702,0.0001657893111287078,0.3210166572309097,0.03680877878467702,-0.0001657893111287078,0.0368091521461032
0.582,0.01746,0.0,-0.01936297802253523,0.00022074871832404214,0.3209809030525977,0.03682297802253523,-0.00022074871832404214,0.036823639695781764
0.584,0.017519999999999997,0.0,-0.019315996948129084,0.0002760150677412435,0.32093947062226386,0.036835996948129085,-0.0002760150677412435,0.03683703103509016
0.586,0.01758,0.0,-0.01926785654157775,0.00033161998796953475,0.3208925213307709,0.03684785654157775,-0.00033161998796953475,0.036849348753066384
0.588,0.01764,0.0,-0.01921858889675127,0.0003875919718845433,0.32084023464378236,0.03685858889675127,-0.0003875919718845433,0.03686062673092232
